x,y,z,intensity
1.289999932050704956e-01,-7.211999893188476562e+00,7.262000083923339844e+00,1.065353216000000000e+09
-7.500000298023223877e-02,-7.287000179290771484e+00,7.216000080108642578e+00,1.065353216000000000e+09
-2.870000004768371582e-01,-7.348999977111816406e+00,7.155000209808349609e+00,1.065353216000000000e+09
4.860000014305114746e-01,-7.157000064849853516e+00,7.348000049591064453e+00,1.065353216000000000e+09
2.870000004768371582e-01,-7.254000186920166016e+00,7.310999870300292969e+00,1.065353216000000000e+09
8.699999749660491943e-02,-7.346000194549560547e+00,7.263999938964843750e+00,1.065353216000000000e+09
-1.169999986886978149e-01,-7.433000087738037109e+00,7.205999851226806641e+00,1.065353216000000000e+09
6.370000243186950684e-01,-7.162000179290771484e+00,7.381000041961669922e+00,1.065353216000000000e+09
4.449999928474426270e-01,-7.276999950408935547e+00,7.343999862670898438e+00,1.065353216000000000e+09
2.529999911785125732e-01,-7.388999938964843750e+00,7.296999931335449219e+00,1.065353216000000000e+09
5.299999937415122986e-02,-7.507999897003173828e+00,7.252999782562255859e+00,1.065353216000000000e+09
7.900000214576721191e-01,-7.171999931335449219e+00,7.422999858856201172e+00,1.065353216000000000e+09
6.050000190734863281e-01,-7.302000045776367188e+00,7.382999897003173828e+00,1.065353216000000000e+09
4.199999868869781494e-01,-7.436999797821044922e+00,7.340000152587890625e+00,1.065353216000000000e+09
2.290000021457672119e-01,-7.585000038146972656e+00,7.304999828338623047e+00,1.065353216000000000e+09
9.430000185966491699e-01,-7.182000160217285156e+00,7.467999935150146484e+00,1.065353216000000000e+09
7.670000195503234863e-01,-7.327000141143798828e+00,7.422999858856201172e+00,1.065353216000000000e+09
5.910000205039978027e-01,-7.484000205993652344e+00,7.386000156402587891e+00,1.065353216000000000e+09
4.090000092983245850e-01,-7.647999763488769531e+00,7.347000122070312500e+00,1.065353216000000000e+09
1.093999981880187988e+00,-7.172999858856201172e+00,7.497000217437744141e+00,1.065353216000000000e+09
9.290000200271606445e-01,-7.346000194549560547e+00,7.462999820709228516e+00,1.065353216000000000e+09
7.639999985694885254e-01,-7.533999919891357422e+00,7.438000202178955078e+00,1.065353216000000000e+09
5.920000076293945312e-01,-7.718999862670898438e+00,7.400000095367431641e+00,1.065353216000000000e+09
1.251000046730041504e+00,-7.190000057220458984e+00,7.554999828338623047e+00,1.065353216000000000e+09
1.093000054359436035e+00,-7.362999916076660156e+00,7.504000186920166016e+00,1.065353216000000000e+09
9.390000104904174805e-01,-7.564000129699707031e+00,7.473999977111816406e+00,1.065353216000000000e+09
7.789999842643737793e-01,-7.780000209808349609e+00,7.448999881744384766e+00,1.065353216000000000e+09
1.406000018119812012e+00,-7.190000057220458984e+00,7.599999904632568359e+00,1.065353216000000000e+09
1.261999964714050293e+00,-7.397999763488769531e+00,7.567999839782714844e+00,1.065353216000000000e+09
1.118000030517578125e+00,-7.611000061035156250e+00,7.530000209808349609e+00,1.065353216000000000e+09
9.689999818801879883e-01,-7.844999790191650391e+00,7.504000186920166016e+00,1.065353216000000000e+09
1.562999963760375977e+00,-7.197000026702880859e+00,7.655000209808349609e+00,1.065353216000000000e+09
1.429999947547912598e+00,-7.414000034332275391e+00,7.613999843597412109e+00,1.065353216000000000e+09
1.299000024795532227e+00,-7.651000022888183594e+00,7.584000110626220703e+00,1.065353216000000000e+09
1.164000034332275391e+00,-7.900000095367431641e+00,7.552999973297119141e+00,1.065353216000000000e+09
1.718000054359436035e+00,-7.189000129699707031e+00,7.697999954223632812e+00,1.065353216000000000e+09
1.600000023841857910e+00,-7.432000160217285156e+00,7.665999889373779297e+00,1.065353216000000000e+09
1.483000040054321289e+00,-7.684999942779541016e+00,7.635000228881835938e+00,1.065353216000000000e+09
1.360000014305114746e+00,-7.943999767303466797e+00,7.598000049591064453e+00,1.065353216000000000e+09
1.870000004768371582e+00,-7.162000179290771484e+00,7.723000049591064453e+00,1.065353216000000000e+09
1.769999980926513672e+00,-7.440999984741210938e+00,7.712999820709228516e+00,1.065353216000000000e+09
1.669000029563903809e+00,-7.714000225067138672e+00,7.685999870300292969e+00,1.065353216000000000e+09
1.562000036239624023e+00,-7.999000072479248047e+00,7.657000064849853516e+00,1.065353216000000000e+09
2.022000074386596680e+00,-7.139999866485595703e+00,7.756999969482421875e+00,1.065353216000000000e+09
1.940000057220458984e+00,-7.439000129699707031e+00,7.752999782562255859e+00,1.065353216000000000e+09
1.855999946594238281e+00,-7.735000133514404297e+00,7.734000205993652344e+00,1.065353216000000000e+09
1.769999980926513672e+00,-8.057999610900878906e+00,7.723999977111816406e+00,1.065353216000000000e+09
2.183000087738037109e+00,-7.139999866485595703e+00,7.818999767303466797e+00,1.065353216000000000e+09
2.111999988555908203e+00,-7.439000129699707031e+00,7.797999858856201172e+00,1.065353216000000000e+09
2.045000076293945312e+00,-7.755000114440917969e+00,7.784999847412109375e+00,1.065353216000000000e+09
1.975999951362609863e+00,-8.092000007629394531e+00,7.772999763488769531e+00,1.065353216000000000e+09
2.332000017166137695e+00,-7.099999904632568359e+00,7.840000152587890625e+00,1.065353216000000000e+09
