x,y,z,intensity
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
1.867799949645996094e+01,-2.585400009155273438e+01,1.397299957275390625e+01,1.065353216000000000e+09
5.929999947547912598e-01,-8.320000171661376953e-01,4.169999957084655762e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
1.815999984741210938e+01,-2.368300056457519531e+01,1.387600040435791016e+01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
5.979999899864196777e-01,-7.969999909400939941e-01,4.050000011920928955e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
6.119999885559082031e-01,-7.770000100135803223e-01,4.009999930858612061e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
6.119999885559082031e-01,-7.390000224113464355e-01,3.869999945163726807e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
6.219999790191650391e-01,-7.160000205039978027e-01,3.810000121593475342e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
6.050000190734863281e-01,-6.629999876022338867e-01,3.600000143051147461e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
6.219999790191650391e-01,-6.499999761581420898e-01,3.589999973773956299e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
