x,y,z,intensity
-3.732000112533569336e+00,6.290000081062316895e-01,1.937999963760375977e+00,1.065353216000000000e+09
-3.539000034332275391e+00,4.589999914169311523e-01,1.944000005722045898e+00,1.065353216000000000e+09
-3.359999895095825195e+00,3.019999861717224121e-01,1.947000026702880859e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-3.756000041961669922e+00,5.419999957084655762e-01,1.944000005722045898e+00,1.065353216000000000e+09
-3.555999994277954102e+00,3.790000081062316895e-01,1.950000047683715820e+00,1.065353216000000000e+09
-2.141000032424926758e+00,1.439999938011169434e-01,1.241000056266784668e+00,1.065353216000000000e+09
-6.809999942779541016e-01,1.799999922513961792e-02,4.199999868869781494e-01,1.065353216000000000e+09
-3.773000001907348633e+00,4.539999961853027344e-01,1.947000026702880859e+00,1.065353216000000000e+09
-3.572000026702880859e+00,2.969999909400939941e-01,1.957000017166137695e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-6.320000290870666504e-01,3.000000026077032089e-03,3.899999856948852539e-01,1.065353216000000000e+09
-3.796999931335449219e+00,3.659999966621398926e-01,1.955000042915344238e+00,1.065353216000000000e+09
-2.112999916076660156e+00,1.270000040531158447e-01,1.156999945640563965e+00,1.065353216000000000e+09
-6.679999828338623047e-01,1.499999966472387314e-02,3.880000114440917969e-01,1.065353216000000000e+09
-4.580000042915344238e-01,-7.000000216066837311e-03,2.829999923706054688e-01,1.065353216000000000e+09
-2.190999984741210938e+00,1.589999943971633911e-01,1.126999974250793457e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-5.640000104904174805e-01,0.000000000000000000e+00,3.280000090599060059e-01,1.065353216000000000e+09
-3.930000066757202148e-01,-1.499999966472387314e-02,2.440000027418136597e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-7.129999995231628418e-01,9.999999776482582092e-03,3.910000026226043701e-01,1.065353216000000000e+09
-4.550000131130218506e-01,-8.999999612569808960e-03,2.649999856948852539e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-7.699999809265136719e-01,1.899999938905239105e-02,3.950000107288360596e-01,1.065353216000000000e+09
-5.260000228881835938e-01,-4.000000189989805222e-03,2.890000045299530029e-01,1.065353216000000000e+09
-3.799999952316284180e-01,-1.600000075995922089e-02,2.220000028610229492e-01,1.065353216000000000e+09
-2.879999876022338867e-01,-2.300000004470348358e-02,1.800000071525573730e-01,1.065353216000000000e+09
-5.939999818801879883e-01,0.000000000000000000e+00,3.050000071525573730e-01,1.065353216000000000e+09
-4.230000078678131104e-01,-1.300000026822090149e-02,2.329999953508377075e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-4.399999976158142090e-01,-8.999999612569808960e-03,2.259999960660934448e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-2.590000033378601074e-01,-2.300000004470348358e-02,1.519999951124191284e-01,1.065353216000000000e+09
-2.529999911785125732e-01,-3.099999949336051941e-02,1.589999943971633911e-01,1.065353216000000000e+09
-3.750000000000000000e-01,-1.700000092387199402e-02,1.930000036954879761e-01,1.065353216000000000e+09
-3.039999902248382568e-01,-2.300000004470348358e-02,1.679999977350234985e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-2.319999933242797852e-01,-3.099999949336051941e-02,1.369999945163726807e-01,1.065353216000000000e+09
-2.450000047683715820e-01,-4.100000113248825073e-02,1.560000032186508179e-01,1.065353216000000000e+09
-2.669999897480010986e-01,-2.500000037252902985e-02,1.379999965429306030e-01,1.065353216000000000e+09
-2.540000081062316895e-01,-3.099999949336051941e-02,1.410000026226043701e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-2.269999980926513672e-01,-3.999999910593032837e-02,1.360000073909759521e-01,1.065353216000000000e+09
-2.440000027418136597e-01,-5.200000107288360596e-02,1.580000072717666626e-01,1.065353216000000000e+09
-2.419999986886978149e-01,-3.400000184774398804e-02,1.260000020265579224e-01,1.065353216000000000e+09
-2.460000067949295044e-01,-4.199999943375587463e-02,1.379999965429306030e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-2.300000041723251343e-01,-5.200000107288360596e-02,1.400000005960464478e-01,1.065353216000000000e+09
-2.339999973773956299e-01,-5.999999865889549255e-02,1.529999971389770508e-01,1.065353216000000000e+09
-2.440000027418136597e-01,-4.600000008940696716e-02,1.280000060796737671e-01,1.065353216000000000e+09
-2.450000047683715820e-01,-5.299999937415122986e-02,1.389999985694885254e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-2.189999967813491821e-01,-5.999999865889549255e-02,1.350000053644180298e-01,1.065353216000000000e+09
-2.389999926090240479e-01,-7.199999690055847168e-02,1.580000072717666626e-01,1.065353216000000000e+09
-2.399999946355819702e-01,-5.799999833106994629e-02,1.280000060796737671e-01,1.065353216000000000e+09
-2.370000034570693970e-01,-6.300000101327896118e-02,1.369999945163726807e-01,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
-2.150000035762786865e-01,-6.899999827146530151e-02,1.350000053644180298e-01,1.065353216000000000e+09
-2.329999953508377075e-01,-8.100000023841857910e-02,1.580000072717666626e-01,1.065353216000000000e+09
